isbn,average_rating,ratings_count,work_text_reviews_count
425280101,4,12822,1597
62123742,3.79,12554,1669
425205967,3.82,17221,795
385535309,3.95,8441,1944
486270645,3.94,11688,369
446694258,3.95,14090,674
543895882,3.88,14823,608
8466302204,3.26,14911,499
1250076420,3.79,8457,2161
141694737X,4.25,16432,429
1421501708,4.42,18012,619
399256180,4.27,15816,842
1921794097,3.97,14867,1489
451475496,3.88,8498,2345
1250003334,4,19216,1834
553807722,3.74,13873,1571
345418468,3.96,14549,190
679736395,4.04,13396,1118
1451657706,4.04,12946,2134
374379939,3.72,15877,2996
1439147973,3.87,24192,1836
486277909,4.14,14484,282
312420331,3.58,13217,925
380811960,4.24,10931,1547
879101369,4.2,14049,62
1459245954,3.97,17821,1159
385732953,4.23,18383,759
525953183,3.91,6938,1133
345396553,3.95,14386,235
375701044,4.13,13714,750
312983271,3.63,17813,623
806501901,3.93,5611,1425
446554995,4.03,12164,1478
62116851,4.12,12165,887
450837319,4.24,13676,250
60540745,3.72,15079,1613
752860550,3.73,13368,1253
61714313,4.06,13583,816
812992180,3.92,13128,836
425247546,3.79,18225,1620
684804522,3.74,12948,887
425219437,3.99,20856,964
345418476,3.96,13812,136
836217691,4.71,14113,289
743406567,3.8,11376,532
886775981,4.18,13830,154
307589676,3.79,13607,2294
345376048,3.83,15221,364
316033979,3.08,10270,2090
571199976,4.01,13777,297
441653049,4.15,13920,111
394720954,4.41,11411,587
037581423X,4.15,13419,840
802757693,3.66,18154,1529
399157212,3.55,14765,1498
449912450,4.4,11391,313
1563890976,3.89,12630,303
1841959111,3.87,11010,1611
1423160924,4.37,22736,3390
553295411,4.05,14707,183
743236718,4.26,11879,1875
679826424,3.9,16918,1408
60882867,3.84,10576,711
7201788,4.32,11461,390
307957241,3.85,11443,1101
385344414,4.12,17562,2806
451458222,3.99,16187,1003
64400964,4.07,18024,877
316014559,3.64,16515,1688
434017841,3.58,13849,2465
425263150,3.63,15029,2985
553584707,3.85,15777,718
373210574,4.05,21049,2319
743294386,3.89,18180,1017
517223007,4.09,13106,345
1401911846,4.24,11997,383
446693790,3.4,12468,356
345412214,3.8,11327,355
60724501,3.4,21089,793
743453026,3.86,17850,894
809015803,4.28,13710,893
688143202,3.96,13851,706
1401218377,4.33,12420,251
553805444,4.25,12119,1349
380820854,3.89,21928,1031
140009769X,4.21,11057,750
1484148037,4.13,21272,1511
689839103,4.08,17495,631
803740816,4.43,18782,3796
439568420,3.72,15540,579
60932309,4.08,12793,674
60837640,3.72,21745,1332
141181737,3.87,11873,607
345539931,3.94,14337,2591
312421990,3.69,11774,1463
045147516X,4.45,13243,2362
425193942,4.02,13081,625
1892213753,4.34,12151,55
1460995457,3.71,7328,993
446611913,3.99,12902,671
439636485,4.16,13123,1099
425215679,3.76,17498,2107
694006513,4.17,15478,399
385670516,4.47,14473,224
812570812,3.95,16329,497
553278118,4,11331,414
1566562937,4.2,7600,1116
399156879,4.32,16464,834
316230812,3.71,11262,1826
307021521,4.21,15978,85
451226801,3.88,14860,1089
875421180,4.01,12264,410
141185465,3.87,15337,499
330425781,3.9,14176,1840
688040454,4.32,16479,697
380818612,4.13,15855,884
670024961,4.27,12717,946
743422007,3.83,11543,612
1416551050,3.94,13310,1690
618007016,4.15,16295,1749
1400078393,3.98,11310,540
61779849,4.07,20654,1588
590462253,3.98,15650,225
64440192,4.27,14438,107
689851324,3.92,17023,1077
440240972,4.27,21143,850
553563696,4.05,14911,118
440225442,4.07,13599,689
380000830,4.16,15131,384
435124773,3.83,15886,983
425199320,3.92,13635,340
345338545,4.21,13697,1923
743484908,3.67,15474,625
425127583,3.75,14336,229
1423176375,4.05,16338,3013
544025830,3.88,10002,1406
141009829,3.98,13286,958
375868704,3.92,15057,2061
241144159,3.6,17311,2590
805073663,4.25,12406,699
1598163221,3.99,13110,177
525425888,3.89,17583,2191
316058297,4.02,15567,1522
399237321,4.52,13049,881
399158448,3.94,8839,1572
307269760,3.82,12106,1917
162266910X,3.73,25398,1691
373605692,4.05,19094,2951
743263065,3.86,12194,535
345505670,3.96,13026,537
141019999,3.3,10835,570
1408857901,4.54,55037,12210
7302142,4.4,14971,712
618658947,3.91,12110,643
1439192987,4.2,11176,800
1563894815,4.35,13527,291
441013651,3.95,12600,1292
786888016,3.78,12378,1354
143036432,4.24,11927,924
393081508,3.96,12722,2159
142401420,3.9,15874,197
385341067,3.66,11657,1854
030723827X,3.99,12061,68
1559362766,4.13,14050,345
142409863,4.04,18691,1132
312348266,3.73,12762,413
147679250X,3.88,12776,1150
1442152613,3.9,7821,1242
143037579,4.01,10983,638
044023803X,4.15,18231,785
333725034,4.2,12418,327
60266880,4.25,14154,115
671726528,4.1,13541,835
1594487294,3.76,11023,1836
143039822,4.17,11069,446
006098824X,3.53,13240,230
545169178,3.46,16569,2601
055337849X,4.39,11010,1571
307591565,4.15,11131,1103
765330539,4.41,12513,2164
525952470,4.43,11196,1016
1401225667,4.08,13542,342
1421501201,4.14,14343,164
156029588,3.8,11868,745
823404420,4.1,14851,156
684842505,4.23,11525,282
067172939X,3.96,14720,179
553298046,3.98,13705,251
61128856,3.54,14404,2066
141439777,3.74,13641,939
439287197,4.28,14144,946
142001821,3.86,13791,758
937611352,4.34,11502,125
159182236X,3.95,12970,175
62020560,3.99,16235,2101
006082543X,3.96,14909,1402
61477958,4.03,17697,1477
1101874996,4.28,9270,1349
1101902760,4.13,12795,2822
446695696,3.96,13039,569
142002062,3.7,12016,905
521357306,3.81,13056,120
1420925229,4.06,12557,227
316030899,4.03,16842,430
375836942,3.85,14685,1244
1250014409,4.49,21286,2410
312957572,4.1,11501,452
316084220,3.83,17247,1325
1476717710,3.71,11620,2747
1405092726,4.32,11868,752
292760280,4.4,11425,473
1400067243,3.21,11205,1902
006053124X,4.01,20377,920
1781106290,4.2,10032,1246
198245971,3.91,11744,231
330351435,4.25,12726,282
373776578,4.35,20057,1177
62310712,4.03,30692,5193
805090800,3.71,11706,1093
61701246,3.74,15396,1697
1442430001,3.89,16265,1965
553803077,3.72,11860,1079
316713732,3.48,13180,1229
62409204,4.14,15476,3626
1416505415,4.17,11410,363
014310425X,4.2,9534,840
312099436,3.94,12769,951
140621318,3.87,12530,694
557489563,3.97,14828,576
140178139,3.95,10002,517
446608890,3.82,13377,618
786914041,3.89,12099,157
439568331,3.77,14043,563
765349655,3.78,13452,588
425285049,3.7,23500,4477
747569118,4.18,15566,435
446362662,4,13014,850
345506391,4.36,11953,201
446695718,3.95,13850,619
778322602,4.15,14454,559
345539478,4.17,12277,1226
525422439,4.31,14758,609
345330137,3.88,14661,511
778322335,4.02,13542,564
1594631290,3.97,12245,1820
142402451,4.1,15343,199
670022950,4.19,11437,1288
525444459,4.32,17922,343
399169520,3.6,11118,1810
1414310587,4.39,13796,284
9799625734,3.82,8904,926
393079988,3.45,13582,2220
62430211,4.1,8175,1537
842365834,4.11,11618,482
1841490237,3.77,14326,286
1400079446,3.61,14795,1932
743466772,3.95,13255,974
747595380,3.95,15407,2570
1483911896,3.8,6663,1189
435900668,3.71,5985,1664
006093140X,3.75,13790,1267
7191324,4.29,13930,1226
345434811,4.22,12037,299
2226135022,4.2,9928,1072
1400034728,4.02,10615,643
6499163,4.29,7714,708
1599901102,4.18,15918,846
543904709,3.89,13935,329
140309276,4.07,16836,444
059039696X,4.16,18253,242
345456327,4.27,13215,369
1400064112,3.94,11860,653
345471016,3.79,14423,2098
553276328,3.76,14476,491
316098108,3.73,9686,1841
749934417,4.33,16947,568
60548266,4.23,17045,418
689857950,4.14,16527,565
312330340,4.22,7313,640
1931514585,4.13,14044,221
465023924,4.19,11867,428
307336794,4.11,13022,375
345418522,3.77,15431,164
385340117,3.46,12248,2229
1563897504,4.01,12915,367
1594482225,3.81,11246,848
140317201,4.27,14470,580
1439102392,3.9,15403,1196
1416909834,3.94,14083,1070
385354193,3.5,9370,1597
1468139339,3.98,12572,1409
1905802498,4.08,10211,1866
1421511835,3.96,13260,150
1476766665,3.97,22614,2243
843949945,4.33,17197,348
1581345267,3.92,11708,243
62280708,3.82,16739,2285
505524473,4.3,17704,389
1555976905,4.3,14115,1726
1585673927,4.28,13133,838
006137587X,3.94,14371,1093
316787531,4.2,10562,563
609809105,4.01,12132,337
1897299214,3.93,12903,1243
451211472,3.78,12329,718
1476764581,3.37,9374,1156
316912123,3.56,15467,422
684841487,4.14,10850,71
310286700,4.23,11053,263
449003795,3.85,16799,644
1449474195,4.14,39601,3594
1585676772,3.78,13146,735
1416551603,4.04,11559,1764
1442402350,4.29,13646,1362
1423170288,3.95,18171,3185
743430344,3.92,13356,706
385342608,3.8,12230,1960
60096187,3.53,20271,871
307271072,4.18,11861,1485
1250095255,3.97,30975,8360
61573132,3.8,10762,1397
078915479X,4.08,13308,438
140249435,3.9,12455,499
1400069343,3.71,12792,2309
193481332X,4.17,12452,1018
60837381,3.88,14560,1339
345496876,3.93,15449,880
805062882,4.25,11111,756
743460529,3.85,14602,671
1416532358,3.96,13327,668
1400061261,3.89,12262,1758
076532153X,3.68,14761,3547
749934395,4.3,17565,563
679723226,4.12,13559,781
312947054,4,21567,653
321525655,4.08,10896,390
786927720,4.07,11816,105
679601597,3.87,10089,693
545141028,4.33,11416,106
1591843529,4.04,12165,558
62132466,3.67,10974,1713
312546564,4.28,19453,917
553418602,4.07,7814,3321
439845823,3.91,13595,442
375761411,4.06,13581,317
446532754,4,10338,542
375836888,3.93,14714,1712
671720147,4.28,15252,549
1441213570,4.3,11110,860
316216828,3.59,7086,2112
385720254,4.29,12419,517
316068225,4.53,13312,1245
691024170,4.23,10438,358
1595143920,4.19,18321,637
553587080,4.08,19974,781
609804138,3.7,12903,789
375814701,4.24,19695,1403
60825316,3.77,12620,1895
345495969,4.04,19184,683
031236847X,4.05,14342,1242
972212076X,3.89,7402,1116
425190447,3.88,11672,336
575088877,3.83,11137,1529
415254086,4.06,11069,406
2314576,3.88,14117,870
1401200923,4.25,12151,208
1416585834,3.85,13525,2784
312642717,3.92,14050,1344
7169922,3.99,17584,508
141654786X,4.16,10384,1498
1416997962,4.35,11816,1039
671875965,4.16,14563,336
385315546,4.04,12234,850
1421820609,3.74,13062,282
1250000238,4.06,16558,881
451463803,3.96,22112,1619
2317850,3.91,15612,994
553212559,3.65,14271,73
679724621,4.14,11893,172
618257322,4.09,10666,599
1416530738,4.21,18197,733
61784796,4.23,12189,1072
316701319,3.73,15345,849
7331789,4.28,10479,718
1605292885,3.79,11119,760
158648303X,4.24,10437,344
1592289444,4.18,10188,1829
515135062,4.03,17082,510
1484715772,3.84,23070,5065
425215687,4.33,17912,634
385534833,3.59,12107,2210
451199863,3.83,17513,762
8188575658,3.21,6671,301
778324907,4.12,17371,1513
1597800449,3.99,13210,606
964913980X,4.36,2716,931
385539126,3.93,10622,1898
151012377,4.01,11379,2132
1595145931,4.16,18379,2694
316211265,4.07,9293,991
812970438,4.14,15408,656
515121495,3.95,11696,145
1561371734,3.95,14513,49
743451791,3.91,12969,884
763622583,4.09,19052,101
679733973,3.9,12425,1046
192835203,3.73,13329,836
156010593,3.88,9520,920
345472446,3.92,13360,1352
62114611,3.98,16217,4012
842382895,4.44,11737,279
394895894,3.75,16214,1129
375753834,3.79,11621,1041
802723462,3.95,19665,2574
1402271875,3.88,15997,1216
1250065941,3.7,11552,1480
1401204864,4.19,17909,545
850515033,4.24,10590,363
440539811,4,12444,732
374324913,4.1,14024,1995
60777109,3.31,12466,1454
345518284,3.77,12845,793
1607062607,4.13,13134,582
440212812,3.89,13905,626
192801694,3.59,11590,943
375705104,4.18,11166,375
857662937,4.06,9623,1342
380007789,4.14,13694,562
006228567X,4.19,12299,568
1439138338,3.58,10353,2087
615487424,4.15,16911,755
345505492,3.95,13159,779
525953086,4.1,5982,1351
618443363,4.18,11662,133
670021792,3.81,12830,1062
1421513439,4.22,13801,215
425067823,3.62,15420,884
761129588,3.86,10807,784
440221315,3.91,12382,473
039925644X,4.22,12962,1632
074322423X,3.62,9609,109
1453860959,3.97,13847,1569
1427818762,4.35,11985,195
1591827582,4.47,12160,51
60087803,4.29,12422,43
1589190645,4.27,14106,475
7350430,3.85,11684,1346
525444467,4.38,15840,287
61671355,4.11,16231,553
1250019672,3.8,12306,1480
312591837,3.62,12089,1662
440245273,4.27,19135,802
9725681363,3.99,10649,376
544920953,3.53,12121,1739
515142883,4.02,16902,301
1402208766,3.63,15151,1445
2266120921,4.26,12632,493
446582352,3.93,14800,2072
1444734148,3.8,11626,1510
375725768,4.16,12661,1302
080905101X,3.92,11809,564
1421527618,4.05,10073,1463
395137195,3.93,15507,1465
802142400,3.97,8288,1169
679772677,3.94,11985,701
142407089,4.08,16991,612
1611130433,3.52,10475,1565
395570352,4.12,13337,1138
60519134,3.97,13886,1036
038081093X,4.02,13148,506
872204227,3.7,10615,288
312937660,4.21,11900,420
61985880,3.99,18789,1528
1573225681,4.13,10943,514
140050930,4.25,14199,296
1477817158,4.14,17461,2437
1596434023,4.25,15444,1925
62286447,3.83,10390,1920
758211821,4.15,13190,381
743292499,4.05,11234,835
082031661X,3.73,10959,587
802715354,3.43,11316,1652
380776162,4.12,19137,1652
543895149,3.97,14829,777
844662925,4.11,11691,1202
141659485X,3.79,12916,2361
1442449632,4.42,9554,638
380818809,4.07,13227,360
446533424,3.71,12625,1207
62294806,4.17,20654,1876
758290411,3.89,10703,1022
1423166000,4.28,20029,1711
547225474,4.16,9401,377
786937904,4.16,11756,114
451200187,3.84,15406,775
1582342156,3.69,10461,531
61000019,4.06,14138,651
312591829,3.7,11882,1451
9137126385,3.85,6435,1269
1423109600,4.37,17490,730
081299325X,3.66,10648,1213
1400043336,3.66,10286,604
8466309152,4.09,9782,497
62271121,3.7,11559,1905
345543858,4.16,10837,1618
60724552,3.67,19068,498
044619154X,3.98,10558,751
1608190463,4.35,8590,2386
60560118,3.78,10872,189
1501101536,4.14,19220,2423
804136572,3.87,5354,1258
441012914,4.01,12105,421
1405201711,4.28,11405,293
874869226,3.9,12272,610
141187492,3.86,12032,703
609809547,3.84,11380,1142
312241224,4.12,10768,976
692572031,3.97,15203,2363
031604279X,3.67,11458,1357
451200829,4.1,13844,249
61668125,4.19,18485,1631
316074233,3.95,10982,1580
140443487,3.82,9807,468
1556525893,3.67,11172,611
553820273,4.19,20108,848
1607060221,4.25,14085,551
679731210,3.99,9664,1079
785123288,3.96,10790,330
671670689,3.87,13674,255
425216594,4.05,21757,1115
425137562,4.13,14522,380
765356163,3.93,12632,363
684856069,4.09,12398,792
312380828,3.56,12971,1690
525423346,4.04,15041,2875
316037834,3.9,12385,499
307277712,3.54,10298,1283
9799625726,3.78,7932,638
312313829,3.46,11045,686
61059927,3.54,17056,669
6513905,3.6,9813,730
316084255,4.48,15194,314
330517090,3.14,11093,1084
698184890,4.12,15986,2018
1611139856,3.87,11789,840
439829127,4.19,13199,503
142150331X,4.38,16819,560
684803860,3.95,15626,2224
451215737,4.17,11250,523
60928417,3.66,8620,650
316219126,4.35,10910,778
1579125743,3.69,10561,887
1607061228,4.33,13202,562
812536363,3.76,12314,804
356502287,4.39,11791,668
1401360211,4.11,11770,460
1841497762,4.29,18094,774
451475321,4.35,12315,2022
345418549,3.81,15008,150
3426619148,3.93,11835,544
380803240,4.01,13120,180
345485793,3.88,12874,799
141185538,3.87,12809,1051
684848287,4.15,11633,645
307957276,3.58,12780,2499
195019059,4.1,13286,43
743449673,3.93,12527,267
9770148083,4.43,9995,625
848809971,4.32,14775,169
1576469115,4.14,13071,1242
006195795X,4.43,13513,1836
1512038563,4.24,16194,3362
812967194,3.81,12812,456
470581786,4.38,11186,34
140621733,3.9,13408,607
743289803,4.27,10800,358
440975344,3.77,14002,746
449225151,3.87,10267,734
156032732,3.76,7445,1087
778315339,3.29,11449,2452
60198818,4.34,9357,824
1591846358,4.11,12470,1102
60892013,4.27,15904,528
1481420763,4.3,19392,1518
1841959146,3.79,11051,1361
310214696,4.21,9871,1607
64431835,4.25,14270,468
1416586571,4.11,11267,517
842339655,4.35,10960,381
688170277,4.22,14325,900
312942303,4.21,11309,1394
61043559,4.21,14672,654
739458736,4.16,9602,1282
425256758,4.27,15320,1776
039586786X,4.11,13788,448
812968239,3.9,10915,718
679747656,4.31,11500,102
714847984,3.94,9927,24
3822837032,4.15,11103,27
1421531720,4.31,14193,116
553574132,3.81,12927,382
1607065967,4.53,13478,769
887306667,4.02,9955,361
125004734X,3.62,10223,1309
044021145X,3.89,6962,800
679779175,3.99,10291,1014
857520199,3.24,9056,2001
393312801,3.69,10752,285
684856360,3.94,10146,246
375727434,4.06,10945,1245
62316869,3.83,6941,1538
1885167776,4.17,13388,1424
670878553,4.12,14810,1009
440867592,3.69,13204,418
60724617,3.82,17889,616
743218574,4.21,9869,377
174275001X,3.57,7607,1571
811835928,4.61,11538,30
785134530,4.22,10844,247
886774632,4.24,17268,227
067103264X,3.86,14629,265
756401933,4.2,16292,501
312539517,3.88,11086,1030
037377138X,3.8,16747,964
688114490,4.25,14919,548
006206777X,3.58,11074,1264
886774004,4.18,17342,272
193361501X,4.31,12081,214
590396439,4.12,18897,272
778319334,3.91,12080,2820
62060759,3.73,19034,2530
61730327,4.07,13374,2555
140558640,4.23,14306,514
076532699X,4.05,11443,2627
080417072X,4.01,12729,1836
425252868,4.32,8975,1309
345316509,3.77,14592,415
375868429,3.93,12832,1864
1840232048,4.38,14629,509
375724427,4.27,11156,600
573613311,4.02,12571,103
688172172,4.25,12194,507
425197956,4.32,17321,559
1101983795,3.56,12855,1893
9707311169,4.19,10137,1043
055339231X,3.82,10972,1791
1484705270,4.2,19214,3021
316781460,4.04,10112,842
60838590,3.86,12625,994
307588653,3.94,15127,2150
141383356,4.14,15257,1347
1595144293,4.11,13445,730
330343475,4.18,10894,768
385532350,3.79,13582,1057
152010661,4.16,13568,362
1416978933,3.75,16734,1542
439670209,3.76,15306,615
525456074,4.16,13896,921
316369152,4.26,12510,1838
312983220,4.08,12024,383
441008658,3.79,18395,1204
9770931357,3.88,9246,1754
316097462,4.04,12464,1409
1625173431,4.2,16071,1899
758216432,4.14,21530,1040
345451902,4.24,12160,383
1569242739,4.08,11509,339
142404241,4,14954,1340
670025488,3.66,7545,1750
785135820,4.6,11585,50
60512180,3.89,13037,790
1433502410,4.76,8953,262
1559702028,4.24,8422,1045
374166854,3.68,10714,1418
307021106,4.06,15288,135
140447970,3.83,11642,510
1439157995,3.85,10790,795
9793600691,3.59,8685,684
778314189,4.13,16400,1322
399158278,4.17,12492,896
60564679,4.05,13053,779
765345013,4.11,15142,731
451458621,4.03,13823,182
1400030269,3.79,9024,675
1451686579,3.88,11287,1169
451209133,4.21,11309,164
159532402X,4.41,16111,205
61438294,3.9,10204,732
515142891,4.06,16408,322
045121742X,3.69,17367,1991
684852225,3.99,11107,843
1557830665,4.17,12850,56
345450728,3.7,12174,1053
800871863,4.1,11917,2030
545142997,3.46,16717,2386
749934409,4.33,16688,581
310245729,4.22,9972,239
61727660,4.19,14010,1304
1501141511,4.18,14276,2645
1476762627,3.05,9210,1483
590396560,4.05,17424,230
425197220,3.97,12871,268
042521575X,4.13,22754,1438
62363603,3.92,19947,4211
1861977697,4.05,10100,736
446500038,4.24,14422,415
356501507,4.15,10964,1067
670064181,4.24,10830,1766
553499084,4.31,10437,1808
1406790273,3.82,11456,92
7120680,3.66,14932,1078
61869724,4.03,15419,1073
1881273652,4.21,9744,1329
1400077095,3.36,14279,1908
042520300X,4.33,16888,571
451528719,3.67,12071,1068
039575531X,4.11,9988,166
60556579,4.02,11437,454
1416566384,3.77,12550,1314
054529844X,4.13,11699,413
1931514798,3.96,12863,134
045146527X,4.27,15605,1979
1478927941,4.03,6798,806
1408808870,2.76,9627,1913
749934433,4.34,17318,539
60594772,4.14,12362,179
440229081,3.77,13778,1785
1420926993,3.9,11646,286
743268571,3.81,12611,901
803741715,4.34,13984,2277
671700758,4.2,10652,312
061871166X,3.91,9722,847
385337639,3.85,12220,1551
140086838,3.73,11547,1019
307594165,3.71,11180,1957
1632156741,3.87,23858,2694
888994168,3.93,11816,1497
778314472,3.95,11256,986
1582346178,3.54,10319,1100
62132520,3.49,10793,1534
802141323,4.16,11142,474
1416516859,3.88,13100,237
1576739759,4.13,10040,137
553586386,4.23,10587,196
080413717X,4.13,11863,1989
743484274,3.89,14370,330
439108381,4.04,14976,554
373250746,3.61,11485,182
60938110,4.22,9569,384
1591841003,3.88,9068,347
756403146,3.93,13994,535
039915776X,3.8,11676,1819
486270653,3.78,12994,250
345340442,4.26,11755,215
753819481,4.05,11471,403
349400202,4.21,15836,1134
312949812,4.1,22167,1280
373212054,4,17394,3257
385755929,3.93,19504,4068
141006579,3.86,10235,743
1594487154,3.89,9858,899
451037707,3.87,11415,637
718147715,4.05,10592,104
553580302,3.63,11890,218
749909056,4.21,12404,582
1400066212,4.01,11833,1649
714840831,3.94,9397,64
312966202,4.39,12510,346
7191480,4.09,14737,380
60267887,4.4,13214,206
6499473,4.14,9787,191
399162593,4.28,15582,2938
345528921,3.93,13001,1723
770435629,3.61,12235,2090
451460413,3.92,11912,1296
1591840538,4.14,10525,383
62359983,3.87,13176,2480
451218469,3.99,11427,1698
765354934,3.91,12656,332
042511984X,3.8,13345,196
157322359X,3.98,10349,471
316210986,4.01,10444,952
330412744,3.22,10099,1160
380704420,4.14,13629,1757
61257052,3.8,13279,1809
1401210015,4.28,15530,519
009949857X,3.88,13144,589
515140880,4.34,15915,276
1607063921,4.34,13590,556
1582406987,4.35,12650,514
156226006,4.2,10389,743
671789457,4.06,11748,476
20248717,4.03,12087,725
373210051,4.09,17033,928
023252078X,4.38,10802,684
393324869,4,5646,809
590396056,3.98,17813,354
60733497,4.27,13954,991
1416521836,3.89,13445,1100
297775340,3.8,12465,190
312385188,3.83,13730,2164
1439183368,3.84,10645,1517
553582895,3.88,13792,391
345423291,3.91,12742,671
1416985794,3.76,9290,2333
452156610,3.98,9850,307
1563896451,3.82,13026,359
1841496057,3.71,12475,431
440910811,4.14,15629,643
316036064,3.89,13864,1772
1416577572,4.24,10772,406
399170898,4.35,9041,1466
886773776,4.13,17226,274
763628115,3.89,16453,1590
1455554596,3.96,9165,1235
399256202,4.4,13040,494
1598185217,4.11,10074,825
1401210821,4.65,13401,476
689863624,3.94,14926,607
1582408254,4.43,12384,431
679733787,3.91,11467,1026
140248927,3.9,9228,773
62422960,3.74,12436,1076
1563895684,4.4,12188,213
60688246,4.32,11207,807
307265722,4.05,10963,1125
758254091,3.82,12446,1624
545298431,4.2,11768,282
385528078,3.25,12370,2515
843960434,4.07,19932,1905
99453452,4.26,10318,589
009947915X,3.85,10647,709
044900483X,4.05,12938,1298
718152433,4.09,10588,129
425197395,3.75,13139,503
451454243,3.85,13951,341
743484193,4.2,12320,425
425210812,3.89,18700,531
441014763,3.97,12733,457
553578553,4.19,11461,471
525426361,4.19,12887,1934
60898526,3.93,11073,714
345301110,3.34,10922,1270
60757639,3.35,11953,404
380726297,3.94,12247,726
425138232,3.96,11724,120
60880120,3.54,18568,925
451530098,4.24,13318,63
345432401,3.68,10538,330
62103733,3.84,16361,1908
330311735,3.94,9349,252
763618985,3.78,14832,1919
886774268,4.26,17108,270
425173909,3.84,13569,767
1582404976,3.71,11462,504
1421506297,4.27,14494,352
785122133,4.26,11113,384
375714499,4.22,10301,350
670557110,4.1,13911,209
192834401,3.18,12921,1293
330314920,3.88,9172,900
312890176,4.04,11282,832
812995228,2.84,8458,1317
743250451,4.07,9953,306
395957761,4.28,11888,305
316098124,3.43,10042,1828
689806981,4.16,11266,1993
61231428,4.01,12250,789
1591169909,4.46,14350,231
810949148,4.27,15353,576
195170342,4.11,10445,339
679783482,3.86,10396,809
688172377,4.09,9609,821
345467817,4.12,9670,273
1861977166,3.91,9469,151
316239992,3.76,9890,1747
1401204457,3.99,9593,100
307730697,4.53,7793,1220
1434764338,4.04,15884,1887
385682824,4.04,10730,2450
345435753,3.96,12797,147
340752459,4.12,12412,457
1884214495,4.58,11762,760
140189424,3.79,11226,674
451209435,3.44,13061,1277
316176044,3.51,14220,1962
9381626715,3.62,8598,295
140568190,3.8,14180,813
1250039819,3.78,9878,1891
440240956,4.25,10633,304
375435484,3.48,10584,1574
061858532X,3.83,16769,1819
1416936408,4.06,13405,805
62311115,4.18,8055,1484
312939779,3.67,10338,739
1926760689,4.17,11533,1212
1400049350,4.19,11128,129
1591163595,4.44,13122,157
60589353,4.06,14351,396
61626317,3.84,16276,1486
1582870950,3.56,12140,675
451234863,4.12,21860,1728
698400011,4.02,14361,698
60525134,3.84,17672,1070
802131867,3.68,10325,440
745917437,4.52,13226,340
1593072953,4.1,12625,270
7120842,3.84,15142,1063
042516098X,3.28,12973,349
785267239,4,9882,277
590590898,3.95,12732,1380
037321099X,4.28,21136,2517
375504877,4.1,12745,497
081120958X,4.15,11740,153
553100351,4.06,11657,203
4103534230,4.04,9668,680
60724560,3.7,17654,567
140435476,3.82,10835,381
312591845,3.59,9882,1435
385524927,3.82,12719,963
142000957,3.93,9469,652
1451672721,3.68,6997,2262
1554682746,3.69,17738,1446
60731427,3.76,9231,716
141183047,4.5,9115,1159
1401232086,4.06,11302,806
159448841X,3.61,10547,905
425204332,3.88,18066,620
1455525898,4.11,9184,1260
670022209,4.2,11448,588
60723513,3.79,9981,1357
440244501,4.19,18982,738
081091610X,4.26,15091,477
891343377,4,10004,36
1401213162,4.24,15232,399
451461991,4.09,19294,475
586026193,3.94,12052,202
679450815,4.1,12723,120
1450572375,3.7,9790,1035
156478214X,4.02,10352,1300
375424490,4.11,15001,1432
60827629,4.28,15719,350
867199032,3.67,10702,360
1439102414,3.86,14064,1169
1594206627,3.38,10460,2289
142333745X,4.34,16050,646
670062405,4.28,14175,532
345547497,3.88,10660,1704
810949792,4.01,9000,57
399216197,4.03,14340,863
316065765,3.95,11871,1643
140367357,3.88,16059,748
671000314,3.88,11987,234
62380877,4.14,17210,5057
62003941,4.05,11333,318
425226735,4.3,20275,1065
1481404547,4.07,18752,4074
727853414,3.55,11846,429
1423121716,4.12,14173,440
802120202,3.84,10982,2258
345465296,4.17,10280,73
1451655789,3.8,9282,1343
1533134138,4.29,11705,2447
1857231082,3.75,14108,262
743487672,3.84,8505,618
316113786,3.49,10899,2196
547229895,3.87,12427,1802
152024174,3.98,13314,2024
99448874,4.08,10619,617
553264907,4,9927,151
1476799202,4.02,12442,2481
670038318,4.28,11071,818
749932945,4.15,11520,1119
1401212409,3.81,10188,290
684800012,4.48,10631,438
810993589,4.29,15038,421
345519477,4.05,20529,1641
679736638,3.96,11535,394
1580628362,3.84,9178,1051
345477480,4.15,10269,407
184756190X,3.95,12117,690
765309416,3.97,11476,1284
743217187,3.96,10862,539
767901576,4.18,9912,291
316014532,3.67,14282,1608
62338307,3.69,9558,1427
399158812,4.31,13716,1154
743435745,4.19,13157,299
1936365537,3.95,10163,738
1250019699,3.87,11080,1158
965913228,3.77,8827,636
575073608,3.98,11251,1794
882706306,4.21,10697,183
452264014,3.84,11991,882
340863684,4.34,9622,389
1250076927,3.94,9395,1695
6280943,4.08,10821,456
1598878735,4.07,10334,946
670016381,3.44,10004,1452
140284125,4.26,7376,811
786901896,3.84,11465,163
446402400,3.78,9880,1238
307272583,3.44,11806,1920
345495160,3.81,13243,1672
1421506262,4.35,15786,463
1401324436,3.92,12449,1296
805080759,4.38,10279,932
425183238,4.13,12826,1756
1476791619,4.36,14397,1795
62285505,3.96,11515,2636
718155181,3.66,10638,1089
006221635X,3.73,12515,1936
375758232,3.75,11065,959
385613504,3.7,15118,1397
439717000,4.18,11112,1162
439441722,4.15,16730,455
345530411,4.32,8711,1102
142002038,3.76,10569,686
62291408,3.24,8919,1950
9649051759,4.11,5364,395
141181362,4.04,11651,827
618829253,4.05,10653,211
